valueSetId,valueSetName,code,display,codeSystem
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1162664,enoxaparin Injectable Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1165637,fondaparinux Injectable Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1167808,Jantoven Oral Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1167809,Jantoven Pill,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1170763,Arixtra Injectable Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1171655,Coumadin Oral Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1171656,Coumadin Pill,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1173301,Fragmin Injectable Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1176229,Angiomax Injectable Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1176754,Iprivask Injectable Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1180930,Lovenox Injectable Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1184616,Pradaxa Oral Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1184617,Pradaxa Pill,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1186304,Xarelto Oral Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1232081,rivaroxaban 15 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1232082,rivaroxaban 15 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1232083,rivaroxaban 15 MG [Xarelto],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1232084,rivaroxaban 15 MG Oral Tablet [Xarelto],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1232085,rivaroxaban 20 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1232086,rivaroxaban 20 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1232087,rivaroxaban 20 MG [Xarelto],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1232088,rivaroxaban 20 MG Oral Tablet [Xarelto],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361026,"heparin sodium, porcine 10 UNT/ML",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361029,"heparin sodium, porcine 10 UNT/ML Injectable Solution",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361047,"heparin sodium, porcine 100 UNT/ML",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361048,"heparin sodium, porcine 100 UNT/ML Injectable Solution",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361225,"heparin sodium, porcine 1000 UNT/ML",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361226,"heparin sodium, porcine 1000 UNT/ML Injectable Solution",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361567,"heparin sodium, porcine 2000 UNT/ML",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361568,"5 ML heparin sodium, porcine 2000 UNT/ML Injection",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361574,"heparin sodium, porcine 20000 UNT/ML Injectable Solution",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361576,"heparin sodium, porcine 2500 UNT/ML",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361577,"10 ML heparin sodium, porcine 2500 UNT/ML Injection",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361606,"heparin sodium, porcine 40 UNT/ML",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361607,"500 ML heparin sodium, porcine 40 UNT/ML Injection",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361612,"heparin sodium, porcine 50 UNT/ML",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361614,"heparin sodium, porcine 5000 UNT/ML",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361615,"heparin sodium, porcine 5000 UNT/ML Injectable Solution",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361852,"heparin sodium, porcine 10000 UNT/ML",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1361853,"0.5 ML heparin sodium, porcine 10000 UNT/ML Cartridge",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1362023,"heparin sodium, porcine 1 UNT/ML",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1362060,"2 ML heparin sodium, porcine 100 UNT/ML Prefilled Syringe",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1362062,"3 ML heparin sodium, porcine 100 UNT/ML Prefilled Syringe",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1362064,"heparin sodium, porcine 2 UNT/ML",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1362823,"heparin sodium, porcine 8 UNT/ML",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1362831,"heparin sodium, porcine 10000 UNT/ML Injectable Solution",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364430,apixaban,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364431,apixaban 2.5 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364432,apixaban Oral Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364433,apixaban Pill,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364434,apixaban Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364435,apixaban 2.5 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364436,Eliquis,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364437,apixaban 2.5 MG [Eliquis],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364439,Eliquis Oral Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364440,Eliquis Pill,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364441,apixaban 2.5 MG Oral Tablet [Eliquis],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364444,apixaban 5 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364445,apixaban 5 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364446,apixaban 5 MG [Eliquis],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1364447,apixaban 5 MG Oral Tablet [Eliquis],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,15202,argatroban,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1546207,argatroban anhydrous,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1546356,dabigatran,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1549682,{42 (rivaroxaban 15 MG Oral Tablet) / 9 (rivaroxaban 20 MG Oral Tablet) } Pack,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1549683,{42 (rivaroxaban 15 MG Oral Tablet [Xarelto]) / 9 (rivaroxaban 20 MG Oral Tablet [Xarelto]) } Pack [Xarelto Kit],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599538,edoxaban,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599539,edoxaban 15 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599540,edoxaban Oral Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599541,edoxaban Pill,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599542,edoxaban Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599543,edoxaban 15 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599545,edoxaban 15 MG [Savaysa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599546,edoxaban Oral Tablet [Savaysa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599549,edoxaban 15 MG Oral Tablet [Savaysa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599550,edoxaban 30 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599551,edoxaban 30 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599552,edoxaban 30 MG [Savaysa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599553,edoxaban 30 MG Oral Tablet [Savaysa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599554,edoxaban 60 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599555,edoxaban 60 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599556,edoxaban 60 MG [Savaysa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599557,edoxaban 60 MG Oral Tablet [Savaysa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1599564,edoxaban tosylate,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1657990,bivalirudin 250 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1657991,bivalirudin Injection,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1657993,bivalirudin 250 MG [Angiomax],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1657994,bivalirudin Injection [Angiomax],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1658634,"0.5 ML heparin sodium, porcine 10000 UNT/ML Injection",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1658637,"1 ML heparin sodium, porcine 10000 UNT/ML Injection",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1658647,"2 ML heparin sodium, porcine 1000 UNT/ML Injection",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1658659,"1 ML heparin sodium, porcine 1000 UNT/ML Injection",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1658690,"1000 ML heparin sodium, porcine 2 UNT/ML Injection",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1658692,"500 ML heparin sodium, porcine 2 UNT/ML Injection",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1658717,"250 ML heparin sodium, porcine 100 UNT/ML Injection",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1659195,"500 ML heparin sodium, porcine 50 UNT/ML Injection",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1659197,"250 ML heparin sodium, porcine 50 UNT/ML Injection",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1659260,"1 ML heparin sodium, porcine 5000 UNT/ML Cartridge",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1659263,"1 ML heparin sodium, porcine 5000 UNT/ML Injection",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1723475,dabigatran etexilate 110 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1723476,dabigatran etexilate 110 MG Oral Capsule,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1723477,dabigatran etexilate 110 MG [Pradaxa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1723478,dabigatran etexilate 110 MG Oral Capsule [Pradaxa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1798389,"1 ML heparin sodium, porcine 5000 UNT/ML Prefilled Syringe",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1804730,argatroban Injection,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1804735,50 ML argatroban 1 MG/ML Injection,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1804737,125 ML argatroban 1 MG/ML Injection,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1804738,250 ML argatroban 1 MG/ML Injection,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1807808,desirudin 15 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1807809,desirudin Injection,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1807811,desirudin 15 MG [Iprivask],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1807812,desirudin Injection [Iprivask],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1856274,heparin Injectable Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1856275,heparin Injectable Solution,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1856278,heparin Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1857598,heparin Injection,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1857949,heparin Cartridge,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927851,betrixaban,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927852,betrixaban 40 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927853,betrixaban Oral Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927854,betrixaban Pill,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927855,betrixaban Oral Capsule,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927856,betrixaban 40 MG Oral Capsule,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927857,Bevyxxa,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927858,betrixaban 40 MG [Bevyxxa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927859,betrixaban Oral Capsule [Bevyxxa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927860,Bevyxxa Oral Product,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927861,Bevyxxa Pill,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927862,betrixaban 40 MG Oral Capsule [Bevyxxa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927863,betrixaban 80 MG,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927864,betrixaban 80 MG Oral Capsule,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927865,betrixaban 80 MG [Bevyxxa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1927866,betrixaban 80 MG Oral Capsule [Bevyxxa],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1992427,{74 (apixaban 5 MG Oral Tablet) } Pack,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1992428,{74 (apixaban 5 MG Oral Tablet [Eliquis]) } Pack [Eliquis 30-Day Starter Pack],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1997014,bivalirudin 5 MG/ML,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1997015,50 ML bivalirudin 5 MG/ML Injection,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,1997017,100 ML bivalirudin 5 MG/ML Injection,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,20044,heparin calcium,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,202421,Coumadin,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,2059015,rivaroxaban 2.5 MG Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,2121591,"0.5 ML heparin sodium, porcine 10000 UNT/ML Prefilled Syringe",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,221095,enoxaparin sodium,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,225036,Lovenox,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,235473,"heparin, porcine",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,235995,"tinzaparin sodium,porcine",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,236025,"heparin sodium, bovine",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,237057,lepirudin,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,281554,Fragmin,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,284534,bivalirudin 250 MG Injection [Angiomax],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,285044,Angiomax,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,308351,2.5 ML argatroban 100 MG/ML Injection,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,308769,bivalirudin 250 MG Injection,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,314659,"heparin sodium, porcine",http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,321208,fondaparinux,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,322154,fondaparinux sodium,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,322155,Arixtra,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,329284,argatroban 100 MG/ML,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,362788,enoxaparin Injectable Solution [Lovenox],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,363135,dalteparin Injectable Solution [Fragmin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,368417,warfarin Oral Tablet [Coumadin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,371679,dalteparin Injectable Solution,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,372012,enoxaparin Injectable Solution,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,374319,warfarin Oral Tablet,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,374638,tinzaparin Injectable Solution,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,383613,Iprivask,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,402248,desirudin 15 MG Injection,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,402249,desirudin 15 MG Injection [Iprivask],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,405155,Jantoven,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,406078,warfarin Oral Tablet [Jantoven],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,5224,heparin,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,545075,fondaparinux sodium 12.5 MG/ML,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,60819,bivalirudin,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,67108,enoxaparin,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,67109,dalteparin,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,69646,tinzaparin,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,727382,dalteparin Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,727559,fondaparinux Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,727561,fondaparinux Prefilled Syringe [Arixtra],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,727722,enoxaparin Prefilled Syringe,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,753110,dalteparin Prefilled Syringe [Fragmin],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,759594,enoxaparin Prefilled Syringe [Lovenox],http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,82137,dalteparin sodium,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,849698,heparin calcium 25000 UNT/ML,http://www.nlm.nih.gov/research/umls/rxnorm
2.16.840.1.113883.17.4077.2.1012,Anticoagulant,849760,heparin calcium 25000 UNT/ML Injectable Solution,http://www.nlm.nih.gov/research/umls/rxnorm
